temperature_rnn,humidity_rnn,pressure_rnn,windSpeed_rnn,irradiance_rnn,temperature_actual,humidity_actual,pressure_actual,windSpeed_actual,irradiance_actual
35.12258,54.730904,1012.49097,1.8246839,1000.0,35.3,55.1,1012.55,1.82,1000.0
35.176003,54.79428,1012.4862,1.80088,1000.0,35.0,55.2,1012.49,1.6799999999999997,1000.0
35.043125,55.455654,1012.4767,1.7411793,1000.0,35.3,54.1,1012.51,1.5400000000000003,1000.0
35.238396,54.567516,1012.4697,1.6668706,1000.0,35.4,54.6,1012.45,1.4699999999999998,1000.0
35.299904,54.525238,1012.42664,1.6273632,1000.0,35.2,55.0,1012.45,1.6599999999999997,1000.0
35.192436,55.08138,1012.4117,1.6985571,1000.0,35.2,55.5,1012.4,1.4999999999999998,1000.0
35.135086,55.502987,1012.387,1.6191472,1000.0,35.4,54.7,1012.34,1.6799999999999997,1000.0
35.29128,54.95504,1012.3272,1.7005788,1000.0,35.5,54.6,1012.43,1.5400000000000003,1000.0
35.403587,54.56969,1012.3452,1.6330377,1000.0,35.5,54.5,1012.43,1.43,1000.0
35.431484,54.524525,1012.36444,1.5724685,1000.0,35.5,53.6,1012.4199999999998,1.6099999999999999,1000.0
35.49497,54.095524,1012.37805,1.6466665,1000.0,35.8,53.9,1012.34,1.6599999999999997,1000.0
35.630623,53.761314,1012.3272,1.6843523,1000.0,35.6,55.400000000000006,1012.37,1.5199999999999996,1000.0
35.469856,54.87355,1012.31665,1.615973,1000.0,35.7,53.9,1012.34,1.6099999999999999,1000.0
35.60742,54.309685,1012.3016,1.6524354,1000.0,35.7,53.5,1012.2500000000001,1.57,1000.0
35.678593,53.99261,1012.26404,1.644594,1000.0,35.0,55.0,1012.26,1.45,1000.0
35.231155,55.646152,1012.2849,1.5711558,1000.0,34.9,53.7,1012.2099999999999,0.0,1000.0
35.140533,55.32343,1012.32385,0.8590419,1000.0,34.6,54.9,1012.22,0.0,1000.0
34.828037,56.036777,1012.30347,0.7167196,1000.0,34.3,56.1,1012.19,1.59,1000.0
34.49808,56.777966,1012.23175,1.3563457,1000.0,34.1,57.1,1012.11,1.6599999999999997,1000.0
34.244465,57.44417,1012.1864,1.4399356,1000.0,33.8,58.60000000000001,1012.1000000000001,1.4999999999999998,1000.0
33.91635,58.711945,1012.13904,1.3945647,1000.0,33.5,57.89999999999999,1012.1299999999999,1.4999999999999998,1000.0
33.747528,58.867443,1012.1339,1.4027863,1000.0,33.3,58.7,1012.11,1.7,1000.0
33.530647,59.339577,1012.1145,1.5153844,1000.0,33.1,58.39999999999999,1012.1299999999999,1.45,1000.0
33.399757,59.25362,1012.13184,1.4199868,1000.0,33.0,59.49999999999999,1012.11,1.5199999999999996,1000.0
33.19996,59.772007,1012.1097,1.4560472,1000.0,32.9,59.9,1012.1700000000001,1.6099999999999999,1000.0
33.063362,60.04235,1012.11926,1.5027183,1000.0,32.6,60.3,1012.15,1.6399999999999997,1000.0
32.846718,60.624516,1012.13007,1.53089,1000.0,32.3,60.099999999999994,1012.2099999999999,1.45,1000.0
32.64512,60.876465,1012.1863,1.4434291,1000.0,32.4,59.9,1012.1700000000001,1.5199999999999996,1000.0
32.62068,60.53074,1012.1777,1.474778,1000.0,32.4,60.4,1012.1599999999999,1.43,1000.0
32.572395,60.535263,1012.1579,1.4374468,1000.0,32.5,60.599999999999994,1012.1599999999999,0.0,1000.0
32.596836,60.45617,1012.1731,0.7562837,1000.0,32.5,60.099999999999994,1012.12,0.0,1000.0
32.61064,60.373337,1012.1357,0.6271179,1000.0,32.6,59.4,1012.1599999999999,1.57,1000.0
32.70466,59.72848,1012.1023,1.2717923,1000.0,32.8,59.10000000000001,1012.1599999999999,1.73,1000.0
32.856705,59.03828,1012.1216,1.4240602,1000.0,32.5,58.50000000000001,1012.12,2.05,1000.0
32.783127,59.15181,1012.13043,1.6354846,1000.0,32.6,58.39999999999999,1012.14,2.05,1000.0
32.8018,58.946346,1012.1353,1.7042273,1000.0,32.7,58.60000000000001,1012.1700000000001,0.0,1000.0
32.853264,58.767307,1012.18976,0.78485763,1000.0,32.7,58.8,1012.12,0.0,1000.0
32.805084,59.09034,1012.14166,0.6459423,1000.0,32.9,58.7,1012.11,0.0,1000.0
32.91181,58.74083,1012.11273,0.551699,1000.0,32.9,57.79999999999999,1012.12,1.5199999999999996,1000.0
33.008904,58.148163,1012.0767,1.1891854,1000.0,33.0,59.3,1012.0499999999998,1.6099999999999999,1000.0
32.980087,58.65787,1012.05176,1.3168991,1000.0,32.8,58.60000000000001,1012.0700000000002,1.4699999999999998,1000.0
32.94707,58.89279,1012.06366,1.29901,1000.0,32.8,58.00000000000001,1012.0600000000001,1.43,1000.0
32.97831,58.69021,1012.0652,1.3102416,1000.0,32.9,58.2,1012.0199999999999,1.45,1000.0
33.0217,58.558773,1012.0332,1.3473569,1000.0,32.7,58.89999999999999,1012.0499999999998,1.43,1000.0
32.893852,59.10949,1012.0347,1.353706,1000.0,32.8,58.8,1012.0199999999999,0.0,1000.0
32.921516,59.05,1012.0572,0.6984053,1000.0,32.9,58.00000000000001,1012.03,0.0,1000.0
33.01024,58.58098,1012.03766,0.58118564,1000.0,32.9,58.3,1012.0499999999998,0.0,1000.0
33.016365,58.47215,1012.0476,0.49858803,1000.0,32.8,57.79999999999999,1011.98,1.98,1000.0
32.98516,58.2972,1011.98206,1.364363,1000.0,32.8,57.6,1011.97,2.0,1000.0
32.998142,58.008183,1011.9944,1.5055982,1000.0,33.0,57.39999999999999,1011.9600000000002,1.6399999999999997,1000.0
33.100365,57.62662,1011.97296,1.4210436,1000.0,33.2,57.00000000000001,1011.9600000000002,1.4999999999999998,1000.0
33.25426,57.126312,1011.936,1.3948932,1000.0,33.4,56.29999999999999,1011.98,1.43,1000.0
33.449802,56.40836,1011.9215,1.3872383,1000.0,33.4,55.2,1011.9600000000002,1.4699999999999998,1000.0
33.578495,55.73454,1011.92456,1.4248776,1000.0,33.5,56.0,1011.97,1.57,1000.0
33.576477,55.879192,1011.9226,1.4891317,1000.0,33.5,56.1,1011.9499999999999,1.45,1000.0
33.571945,56.04941,1011.9193,1.4528828,1000.0,33.5,56.0,1011.93,1.4999999999999998,1000.0
33.578,56.13705,1011.906,1.4817458,1000.0,33.6,56.2,1011.9499999999999,1.4699999999999998,1000.0
33.620384,56.13712,1011.90314,1.476131,1000.0,33.6,55.7,1011.93,1.57,1000.0
33.67965,55.937843,1011.8974,1.5302219,1000.0,33.5,55.0,1011.93,1.5199999999999996,1000.0
33.69982,55.651814,1011.916,1.5190427,1000.0,33.3,55.1,1011.9100000000001,1.7,1000.0
33.57748,55.870872,1011.9231,1.6071717,1000.0,33.4,55.1,1011.9,1.5400000000000003,1000.0
33.576286,55.652184,1011.9157,1.5501307,1000.0,33.5,55.6,1011.9,1.4999999999999998,1000.0
33.57625,55.672337,1011.8872,1.5313903,1000.0,33.6,55.900000000000006,1011.8399999999999,1.45,1000.0
33.612488,55.73523,1011.8323,1.5100803,1000.0,33.6,55.900000000000006,1011.82,1.5199999999999996,1000.0
33.637028,55.836082,1011.7927,1.5385965,1000.0,33.5,55.800000000000004,1011.83,1.57,1000.0
33.612305,55.99252,1011.79144,1.5620073,1000.0,33.3,55.800000000000004,1011.81,1.57,1000.0
33.507477,56.315517,1011.80194,1.564806,1000.0,33.5,56.0,1011.8399999999999,1.73,1000.0
33.54736,56.1637,1011.79895,1.6427178,1000.0,33.7,55.6,1011.82,0.0,1000.0
33.70452,55.633728,1011.8333,0.86197025,1000.0,33.9,55.400000000000006,1011.8399999999999,1.4699999999999998,1000.0
33.829453,55.305874,1011.76404,1.3956442,1000.0,33.9,55.1,1011.78,1.4699999999999998,1000.0
33.926918,55.015343,1011.76154,1.4384902,1000.0,33.8,54.800000000000004,1011.7700000000001,1.6599999999999997,1000.0
33.913548,55.106598,1011.76154,1.5426552,1000.0,34.0,54.9,1011.75,0.0,1000.0
33.998528,54.98531,1011.79254,0.80394727,1000.0,34.0,55.7,1011.78,1.6099999999999999,1000.0
33.944622,55.516495,1011.719,1.4092954,1000.0,33.9,55.1,1011.7700000000001,1.6099999999999999,1000.0
33.97677,55.350906,1011.7446,1.466757,1000.0,34.0,54.6,1011.78,1.6099999999999999,1000.0
34.058098,54.984127,1011.7578,1.5003859,1000.0,34.0,55.2,1011.6799999999998,1.43,1000.0
34.042713,55.264046,1011.7143,1.4479549,1000.0,34.1,54.6,1011.71,1.6799999999999997,1000.0
34.137108,54.912342,1011.6857,1.5684382,1000.0,34.2,54.5,1011.6799999999998,1.57,1000.0
34.229424,54.62639,1011.66284,1.5499325,1000.0,34.2,54.4,1011.7000000000002,1.6399999999999997,1000.0
34.259056,54.549484,1011.6579,1.5935277,1000.0,34.0,55.1,1011.7599999999999,0.0,1000.0
34.121006,55.172337,1011.7464,0.8427396,1000.0,34.3,54.2,1011.7299999999999,0.0,1000.0
34.249657,54.62954,1011.7284,0.703376,1000.0,34.3,54.4,1011.66,1.6399999999999997,1000.0
34.29428,54.42877,1011.6459,1.3686326,1000.0,34.1,55.400000000000006,1011.63,1.4699999999999998,1000.0
34.158882,55.137985,1011.64764,1.3628248,1000.0,34.3,54.7,1011.67,1.73,1000.0
34.255352,54.83048,1011.6352,1.509386,1000.0,34.2,54.0,1011.6199999999999,1.73,1000.0
34.30602,54.54946,1011.62396,1.5621502,1000.0,34.2,55.300000000000004,1011.5900000000001,1.5199999999999996,1000.0
34.22271,55.16144,1011.59265,1.5005649,1000.0,34.2,54.4,1011.6199999999999,1.59,1000.0
34.276993,54.856133,1011.58655,1.5396801,1000.0,34.2,54.6,1011.5900000000001,1.4999999999999998,1000.0
34.276466,54.84028,1011.5753,1.5178044,1000.0,34.3,55.1,1011.6,1.43,1000.0
34.285637,54.94262,1011.56146,1.4895487,1000.0,34.4,54.4,1011.56,1.6599999999999997,1000.0
34.395332,54.52654,1011.5296,1.6016212,1000.0,34.5,54.6,1011.5100000000001,1.7,1000.0
34.4672,54.437088,1011.48944,1.6490865,1000.0,34.1,54.800000000000004,1011.5100000000001,1.57,1000.0
34.288322,55.128883,1011.5006,1.6008122,1000.0,34.1,55.1,1011.52,1.6399999999999997,1000.0
34.195354,55.432796,1011.5012,1.6292735,1000.0,34.0,55.1,1011.46,1.8699999999999999,1000.0
34.125515,55.577995,1011.47144,1.7489161,1000.0,33.9,55.6,1011.4300000000001,1.6599999999999997,1000.0
34.030357,55.88735,1011.447,1.6768874,1000.0,34.0,55.300000000000004,1011.4399999999999,1.5199999999999996,1000.0
34.069447,55.604286,1011.4257,1.60902,1000.0,34.1,55.300000000000004,1011.42,1.59,1000.0
34.124664,55.361282,1011.393,1.6346517,1000.0,34.2,55.400000000000006,1011.4000000000001,1.8,1000.0
34.18296,55.230343,1011.35754,1.7376229,1000.0,34.0,55.900000000000006,1011.4000000000001,1.4699999999999998,1000.0
34.078575,55.766953,1011.3665,1.5988351,1000.0,33.9,56.2,1011.4000000000001,1.73,1000.0
33.965183,56.281616,1011.362,1.6972054,1000.0,33.9,55.800000000000004,1011.35,1.8699999999999999,1000.0
33.975323,56.164543,1011.34314,1.7790849,1000.0,33.8,56.29999999999999,1011.35,1.6799999999999997,1000.0
33.901527,56.456936,1011.33997,1.7094077,1000.0,33.9,56.5,1011.3299999999999,1.59,1000.0
33.912983,56.493916,1011.3138,1.663796,1000.0,33.9,56.2,1011.2799999999999,1.5400000000000003,1000.0
33.949516,56.367485,1011.2793,1.6348648,1000.0,33.8,55.900000000000006,1011.32,1.57,1000.0
33.931366,56.27626,1011.2895,1.6342562,1000.0,33.8,56.2,1011.3,1.5199999999999996,1000.0
33.890285,56.37049,1011.28784,1.6053833,1000.0,33.9,55.900000000000006,1011.31,1.5400000000000003,1000.0
33.941284,56.075405,1011.28394,1.604601,1000.0,33.8,55.800000000000004,1011.3,1.6599999999999997,1000.0
33.91134,56.072323,1011.283,1.656097,1000.0,33.7,56.7,1011.2799999999999,1.57,1000.0
33.783585,56.652893,1011.2752,1.6190131,1000.0,33.7,57.00000000000001,1011.2200000000001,1.4699999999999998,1000.0
33.731453,56.994503,1011.2356,1.56752,1000.0,33.6,56.29999999999999,1011.21,1.5400000000000003,1000.0
33.73146,56.838615,1011.2158,1.5859314,1000.0,33.6,57.00000000000001,1011.2200000000001,1.4999999999999998,1000.0
33.675407,57.07028,1011.2059,1.5633315,1000.0,33.6,57.7,1011.1900000000002,1.59,1000.0
33.61255,57.494747,1011.17456,1.5983436,1000.0,33.7,58.00000000000001,1011.16,1.57,1000.0
33.640236,57.66185,1011.136,1.5944058,1000.0,33.7,57.29999999999999,1011.1900000000002,1.4999999999999998,1000.0
33.72081,57.38051,1011.141,1.5606428,1000.0,33.6,57.1,1011.1800000000001,1.6799999999999997,1000.0
33.707264,57.37127,1011.14984,1.6397345,1000.0,33.5,56.7,1011.1900000000002,1.5199999999999996,1000.0
33.679432,57.235863,1011.1816,1.5761781,1000.0,33.3,57.39999999999999,1011.15,1.6799999999999997,1000.0
33.501347,57.80038,1011.17523,1.6418583,1000.0,33.3,57.7,1011.1699999999998,1.6099999999999999,1000.0
33.423775,57.969887,1011.1727,1.6150895,1000.0,33.2,57.79999999999999,1011.16,1.4699999999999998,1000.0
33.347527,58.11847,1011.16693,1.5472963,1000.0,33.1,57.7,1011.16,0.0,1000.0
33.2853,58.17921,1011.2115,0.8610921,1000.0,33.0,58.39999999999999,1011.12,0.0,1000.0
33.139442,58.697613,1011.1794,0.70119727,1000.0,33.0,58.89999999999999,1011.12,1.5400000000000003,1000.0
33.060116,58.883907,1011.1076,1.2921311,1000.0,33.0,59.49999999999999,1011.13,1.6099999999999999,1000.0
33.011623,59.14531,1011.1076,1.397143,1000.0,32.9,59.3,1011.12,1.6799999999999997,1000.0
32.974106,59.33891,1011.10583,1.4694706,1000.0,32.9,59.2,1011.1,1.84,1000.0
32.978516,59.36439,1011.08905,1.5838406,1000.0,32.8,59.10000000000001,1011.09,1.7,1000.0
32.95638,59.416157,1011.0872,1.5645738,1000.0,32.7,59.3,1011.09,1.6399999999999997,1000.0
32.88447,59.630512,1011.0861,1.555818,1000.0,32.7,60.599999999999994,1011.1,1.59,1000.0
32.76635,60.303574,1011.07324,1.5428795,1000.0,32.6,60.49999999999999,1011.0599999999998,1.43,1000.0
32.714287,60.569267,1011.05707,1.4743743,1000.0,32.5,60.8,1011.0800000000002,1.59,1000.0
32.631718,60.89908,1011.0534,1.5361526,1000.0,32.5,61.099999999999994,1011.1,1.43,1000.0
32.595493,61.059814,1011.0667,1.469526,1000.0,32.5,61.20000000000001,1011.0800000000002,1.43,1000.0
32.581192,61.16214,1011.0612,1.4605165,1000.0,32.5,61.4,1011.0699999999999,1.6599999999999997,1000.0
32.567562,61.30121,1011.04584,1.5638337,1000.0,32.3,61.599999999999994,1011.0800000000002,1.82,1000.0
32.46499,61.701225,1011.05554,1.6553855,1000.0,32.4,61.099999999999994,1011.0599999999998,1.7,1000.0
32.522327,61.38045,1011.0544,1.6274458,1000.0,32.5,61.5,1011.02,1.5400000000000003,1000.0
32.558937,61.37545,1011.0236,1.5644808,1000.0,32.5,61.599999999999994,1011.04,1.7,1000.0
32.56774,61.465473,1011.0058,1.6303537,1000.0,32.2,61.20000000000001,1011.04,1.73,1000.0
32.46461,61.68787,1011.0285,1.6531855,1000.0,32.3,61.4,1011.04,1.6599999999999997,1000.0
32.44721,61.65157,1011.0334,1.6292106,1000.0,32.3,61.699999999999996,1010.9899999999999,1.6399999999999997,1000.0
32.421238,61.77488,1011.0045,1.62295,1000.0,32.3,62.0,1011.01,1.45,1000.0
32.39909,61.927437,1010.99567,1.5305203,1000.0,32.2,62.1,1011.0000000000001,1.6099999999999999,1000.0
32.337208,62.183357,1010.98444,1.584082,1000.0,32.3,62.199999999999996,1010.98,1.73,1000.0
32.362667,62.154568,1010.9623,1.645894,1000.0,32.3,62.1,1011.0000000000001,1.6399999999999997,1000.0
32.39149,62.080025,1010.9663,1.615634,1000.0,32.3,62.9,1011.05,1.5199999999999996,1000.0
32.34181,62.493618,1010.98804,1.554294,1000.0,32.4,62.3,1011.02,1.5199999999999996,1000.0
32.42896,62.242867,1010.9868,1.5452951,1000.0,32.5,62.4,1011.01,1.4699999999999998,1000.0
32.50475,62.146725,1010.98047,1.5191317,1000.0,32.4,62.4,1011.0300000000001,1.6099999999999999,1000.0
32.487926,62.32566,1010.99304,1.5732325,1000.0,32.4,62.699999999999996,1011.0000000000001,1.5400000000000003,1000.0
32.46626,62.582184,1010.9918,1.5478486,1000.0,32.5,62.1,1011.0300000000001,1.6399999999999997,1000.0
32.555977,62.229347,1010.99884,1.5898294,1000.0,32.4,62.5,1010.9899999999999,1.6599999999999997,1000.0
32.512012,62.502323,1010.99164,1.6102943,1000.0,32.4,62.4,1010.98,1.57,1000.0
32.510876,62.530987,1010.9843,1.5734974,1000.0,32.4,62.1,1010.9899999999999,1.59,1000.0
32.53019,62.368965,1010.9836,1.5775424,1000.0,32.3,62.4,1011.01,1.4999999999999998,1000.0
32.46244,62.560253,1010.99896,1.5323052,1000.0,32.2,62.8,1010.9899999999999,1.5199999999999996,1000.0
32.35738,62.93164,1010.99634,1.5299237,1000.0,32.1,62.1,1010.95,1.84,1000.0
32.325565,62.75869,1010.9768,1.6764467,1000.0,32.2,62.199999999999996,1010.94,1.6099999999999999,1000.0
32.354126,62.480366,1010.96045,1.5983601,1000.0,32.2,63.199999999999996,1010.9599999999999,1.59,1000.0
32.280815,62.896526,1010.9398,1.5808102,1000.0,32.3,63.0,1010.94,1.4999999999999998,1000.0
32.33245,62.801315,1010.9157,1.5361263,1000.0,32.3,63.1,1010.93,1.45,1000.0
32.34968,62.884457,1010.9015,1.5035963,1000.0,32.1,62.8,1010.95,1.43,1000.0
32.287178,63.042904,1010.9256,1.4783151,1000.0,32.0,63.9,1010.9599999999999,1.82,1000.0
32.121655,63.78715,1010.93054,1.6470107,1000.0,32.0,64.1,1010.9599999999999,1.6399999999999997,1000.0
32.080635,64.022224,1010.9401,1.5903949,1000.0,32.2,63.3,1010.9700000000001,1.6099999999999999,1000.0
32.23158,63.393753,1010.93787,1.5781082,1000.0,32.2,63.7,1010.9700000000001,1.6099999999999999,1000.0
32.255306,63.442284,1010.93555,1.5817403,1000.0,32.2,64.3,1010.9099999999999,1.4999999999999998,1000.0
32.22941,63.864594,1010.907,1.5344301,1000.0,32.1,64.1,1010.9599999999999,1.57,1000.0
32.198902,64.07272,1010.92017,1.5513707,1000.0,32.1,64.4,1010.9,1.6099999999999999,1000.0
32.17314,64.32943,1010.90173,1.5739894,1000.0,32.2,64.1,1010.94,1.6399999999999997,1000.0
32.24636,64.086845,1010.9049,1.5898362,1000.0,32.1,64.1,1010.9099999999999,1.5400000000000003,1000.0
32.23021,64.17261,1010.90717,1.5496057,1000.0,32.0,63.7,1010.95,1.7699999999999996,1000.0
32.195393,64.10219,1010.929,1.6471913,1000.0,31.9,64.2,1010.84,1.84,1000.0
32.094475,64.45319,1010.893,1.7054381,1000.0,32.0,64.2,1010.87,1.7,1000.0
32.11483,64.318565,1010.8735,1.654544,1000.0,31.9,64.5,1010.84,1.5400000000000003,1000.0
32.055412,64.553856,1010.8512,1.5782984,1000.0,32.0,63.8,1010.86,1.8,1000.0
32.12603,64.09036,1010.8357,1.6850592,1000.0,32.1,63.199999999999996,1010.8100000000001,1.8899999999999997,1000.0
32.236916,63.47363,1010.80975,1.7528839,1000.0,32.1,64.1,1010.86,1.59,1000.0
32.197742,63.735165,1010.82,1.6284728,1000.0,32.2,63.5,1010.8100000000001,1.59,1000.0
32.269447,63.476425,1010.7972,1.6141189,1000.0,32.3,63.1,1010.7999999999998,1.5199999999999996,1000.0
32.36728,63.10306,1010.78357,1.5766634,1000.0,32.4,63.199999999999996,1010.79,1.6399999999999997,1000.0
32.431236,62.981426,1010.7635,1.6228782,1000.0,32.5,63.5,1010.75,1.6599999999999997,1000.0
32.483757,63.068867,1010.7309,1.6394843,1000.0,32.5,62.9,1010.7399999999999,1.73,1000.0
32.556038,62.89107,1010.71735,1.6759031,1000.0,32.6,62.9,1010.7100000000002,1.6599999999999997,1000.0
32.628128,62.779915,1010.69824,1.6553609,1000.0,32.7,63.1,1010.73,1.5400000000000003,1000.0
32.688774,62.78032,1010.69336,1.5972904,1000.0,32.9,62.0,1010.7,1.6799999999999997,1000.0
32.887463,62.044037,1010.6737,1.6561518,1000.0,32.8,61.4,1010.6599999999999,1.5400000000000003,1000.0
32.946987,61.723095,1010.6738,1.6027414,1000.0,32.8,62.5,1010.67,1.59,1000.0
32.861008,62.24358,1010.6636,1.6121587,1000.0,32.8,62.3,1010.75,1.4999999999999998,1000.0
32.853344,62.262623,1010.6978,1.559258,1000.0,32.7,62.199999999999996,1010.68,1.8899999999999997,1000.0
32.80422,62.397842,1010.6822,1.7339859,1000.0,32.8,62.4,1010.65,1.8,1000.0
32.834103,62.34057,1010.6568,1.7268333,1000.0,32.8,62.199999999999996,1010.67,1.7,1000.0
32.866146,62.211132,1010.65045,1.688491,1000.0,32.8,61.8,1010.64,1.6099999999999999,1000.0
32.90294,61.98104,1010.6391,1.6474284,1000.0,32.8,62.0,1010.6000000000001,1.6399999999999997,1000.0
32.890194,62.030525,1010.61035,1.6558661,1000.0,33.0,61.3,1010.67,1.6099999999999999,1000.0
33.026863,61.358517,1010.61993,1.6374738,1000.0,32.8,59.9,1010.64,1.7699999999999996,1000.0
33.06152,60.72303,1010.6413,1.7105742,1000.0,32.9,60.4,1010.58,1.6099999999999999,1000.0
33.046654,60.612614,1010.62067,1.6543844,1000.0,33.0,60.3,1010.5899999999999,1.45,1000.0
33.080875,60.372627,1010.59973,1.5698144,1000.0,33.0,59.99999999999999,1010.5899999999999,1.6799999999999997,1000.0
33.09842,60.159863,1010.57855,1.65482,1000.0,33.1,59.70000000000001,1010.5500000000001,1.84,1000.0
33.164883,59.806133,1010.54614,1.7437302,1000.0,33.2,58.8,1010.54,1.8,1000.0
33.293724,59.108013,1010.53046,1.7498409,1000.0,33.2,58.2,1010.5500000000001,1.75,1000.0
33.356636,58.607655,1010.5349,1.7379618,1000.0,33.3,57.1,1010.6000000000001,1.73,1000.0
33.47116,57.72319,1010.5648,1.7312922,1000.0,33.3,56.79999999999999,1010.5099999999999,1.57,1000.0
33.495552,57.326115,1010.5497,1.667556,1000.0,33.3,57.1,1010.5099999999999,1.59,1000.0
33.450996,57.340126,1010.52716,1.6603158,1000.0,33.3,56.6,1010.5,1.75,1000.0
33.456512,57.056488,1010.5058,1.7251971,1000.0,33.2,56.29999999999999,1010.5,1.8,1000.0
33.4169,56.882214,1010.5032,1.7575155,1000.0,32.9,56.900000000000006,1010.54,1.6099999999999999,1000.0
33.200436,57.414143,1010.536,1.672448,1000.0,32.9,58.2,1010.54,1.9599999999999995,1000.0
33.01033,58.144463,1010.5181,1.8128012,1000.0,33.0,57.6,1010.46,1.5199999999999996,1000.0
33.07193,57.823475,1010.483,1.645836,1000.0,33.0,56.7,1010.5,1.8899999999999997,1000.0
33.148865,57.24507,1010.4673,1.7850597,1000.0,32.9,57.39999999999999,1010.5,2.19,1000.0
33.066,57.492878,1010.4623,1.9488181,1000.0,32.8,56.79999999999999,1010.46,2.03,1000.0
33.03972,57.35128,1010.46295,1.9210676,1000.0,32.7,57.7,1010.44,1.7,1000.0
32.90429,57.863808,1010.4527,1.7807683,1000.0,32.7,57.89999999999999,1010.4100000000001,1.59,1000.0
32.842957,58.095963,1010.42084,1.7054118,1000.0,33.0,57.89999999999999,1010.4100000000001,1.57,1000.0
32.966953,57.732372,1010.3787,1.6754714,1000.0,32.9,57.79999999999999,1010.39,1.6599999999999997,1000.0
32.98428,57.756855,1010.3582,1.7011458,1000.0,33.2,57.39999999999999,1010.4100000000001,1.4699999999999998,1000.0
33.15819,57.207077,1010.3546,1.6137913,1000.0,33.3,55.400000000000006,1010.36,1.8899999999999997,1000.0
33.39994,56.04111,1010.33813,1.7882895,1000.0,33.2,55.7,1010.3699999999999,1.9099999999999997,1000.0
33.38993,55.996037,1010.3548,1.829454,1000.0,33.4,54.4,1010.3699999999999,1.7,1000.0
33.54943,55.08957,1010.36865,1.7531066,1000.0,33.2,54.6,1010.35,1.6099999999999999,1000.0
33.464043,55.213726,1010.37585,1.7025143,1000.0,33.3,54.6,1010.3399999999999,1.4699999999999998,1000.0
33.45774,55.07068,1010.36395,1.623929,1000.0,33.3,54.800000000000004,1010.33,1.43,1000.0
33.430164,55.095238,1010.34357,1.5803496,1000.0,33.5,54.2,1010.2599999999999,1.6599999999999997,1000.0
33.551773,54.5448,1010.283,1.6682798,1000.0,33.5,54.4,1010.25,1.9299999999999997,1000.0
33.57833,54.485447,1010.24023,1.8016676,1000.0,33.4,54.300000000000004,1010.22,1.7,1000.0
33.553528,54.58005,1010.225,1.7308208,1000.0,33.5,55.300000000000004,1010.2000000000002,1.4999999999999998,1000.0
33.511818,55.034534,1010.1909,1.6346844,1000.0,33.3,54.4,1010.21,1.9099999999999997,1000.0
33.481613,55.012726,1010.18256,1.7911983,1000.0,33.4,55.800000000000004,1010.1799999999998,2.09,1000.0
33.41559,55.5283,1010.1509,1.9069676,1000.0,33.5,54.2,1010.1899999999999,1.5199999999999996,1000.0
33.585182,54.721405,1010.16565,1.6892668,1000.0,33.4,53.2,1010.22,1.57,1000.0
33.639362,54.12608,1010.1953,1.674662,1000.0,33.3,53.0,1010.17,1.82,1000.0
33.593513,53.898735,1010.1953,1.7761264,1000.0,33.4,53.4,1010.16,1.75,1000.0
33.5699,53.790886,1010.181,1.7629678,1000.0,33.3,53.8,1010.0900000000001,1.9099999999999997,1000.0
33.478004,54.095913,1010.12976,1.8358035,1000.0,33.3,53.6,1010.0400000000001,1.8,1000.0
33.46488,54.057384,1010.0791,1.8066205,1000.0,33.1,53.4,1010.03,2.46,1000.0
33.371643,54.18678,1010.0359,2.0979671,1000.0,33.1,53.5,1010.02,2.23,1000.0
33.33744,54.1047,1010.0214,2.0707314,1000.0,33.1,53.1,1010.02,2.23,1000.0
33.34089,53.819572,1010.007,2.089499,1000.0,33.0,52.6,1009.98,1.73,1000.0
33.322414,53.519547,1010.0044,1.889711,1000.0,32.9,53.1,1009.9699999999999,1.57,1000.0
33.201393,53.7381,1009.99084,1.7758114,1000.0,32.8,53.5,1009.95,1.84,1000.0
33.068108,54.043663,1009.9615,1.850442,1000.0,32.6,54.1,1009.95,2.14,1000.0
32.88367,54.58192,1009.9458,1.9810514,1000.0,32.4,55.300000000000004,1009.87,2.21,1000.0
32.651764,55.531223,1009.9016,2.0410156,1000.0,32.5,56.0,1009.91,2.46,1000.0
32.58313,55.967873,1009.8641,2.171179,1000.0,32.4,56.5,1009.87,2.4799999999999995,1000.0
32.519882,56.46218,1009.82947,2.2272885,1000.0,32.5,56.6,1009.8899999999999,1.4999999999999998,1000.0
32.57552,56.473244,1009.8401,1.8242794,1000.0,32.6,57.39999999999999,1009.8599999999999,1.43,1000.0
32.581734,56.916912,1009.8099,1.7076675,1000.0,32.8,56.79999999999999,1009.82,1.6599999999999997,1000.0
32.744408,56.615555,1009.7699,1.7616004,1000.0,32.9,56.79999999999999,1009.82,1.8699999999999999,1000.0
32.866558,56.503765,1009.75476,1.8483491,1000.0,33.0,55.6,1009.79,1.4699999999999998,1000.0
33.05617,55.883163,1009.76886,1.6879865,1000.0,32.9,55.400000000000006,1009.79,2.14,1000.0
33.06811,55.863144,1009.76654,1.9391298,1000.0,32.7,56.2,1009.7200000000001,1.9599999999999995,1000.0
32.928947,56.52471,1009.761,1.9108064,1000.0,32.8,55.800000000000004,1009.76,1.7699999999999996,1000.0
32.951363,56.376095,1009.7649,1.8237796,1000.0,32.8,55.7,1009.73,2.03,1000.0
